id,takip_tamamlama,takip_anket_tarihi,takip_calisma_durumu_son_4hafta,takip_calisma_durumu_20_saat,takip_sgk_kaydi,takip_calisma_saat_ort,takip_calisma_aylik_gelir_ort
66382037,1.0,10/02/2012,Yes,Yes,Yes,48.0,1000.0
64337038,1.0,10/02/2012,Yes,No,No,50.0,800.0
64247037,1.0,20/01/2012,No,,Yes,46.0,930.0
68444027,1.0,17/01/2012,No,,Yes,49.0,99999.0
65461005,1.0,17/02/2012,Yes,Yes,No,28.0,2000.0
64244022,1.0,11/01/2012,No,,No,72.0,680.0
67826011,1.0,25/01/2012,No,,,,
66451015,1.0,29/02/2012,Yes,Yes,No,40.0,400.0
64298007,1.0,22/02/2012,Yes,Yes,Yes,84.0,900.0
60983017,1.0,06/01/2012,No,,No,60.0,120.0
65984011,1.0,01/02/2012,No,,No,60.0,300.0
68232012,1.0,18/02/2012,Yes,No,Yes,54.0,703.0
65988026,1.0,24/01/2012,No,,No,40.0,400.0
65476039,1.0,19/01/2012,No,,No,40.0,740.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
68096016,1.0,24/01/2012,No,,,,
68097049,1.0,18/01/2012,No,,Yes,54.0,1100.0
64329028,1.0,30/01/2012,No,,Yes,60.0,2000.0
64297018,1.0,29/02/2012,Yes,Yes,Yes,56.0,700.0
65043021,1.0,22/02/2012,No,,Yes,55.0,700.0
64329012,1.0,19/02/2012,No,,No,999.0,99999.0
68158006,1.0,21/02/2012,No,,Yes,56.0,500.0
65753042,1.0,24/02/2012,No,,No,60.0,650.0
66451008,1.0,21/02/2012,No,,,,
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
64352026,1.0,17/02/2012,No,,Yes,72.0,600.0
68301027,1.0,17/02/2012,Yes,Yes,Yes,48.0,700.0
66303006,1.0,20/01/2012,No,,,,
64357087,1.0,15/02/2012,99.0,Yes,Yes,54.0,500.0
67703033,1.0,22/02/2012,Yes,Yes,Yes,40.0,2500.0
68357003,1.0,11/02/2012,No,,Yes,72.0,1000.0
67577046,1.0,25/01/2012,Yes,Yes,Yes,55.0,650.0
64338037,1.0,18/02/2012,Yes,No,,,
64174023,1.0,08/02/2012,Yes,No,Yes,4.0,800.0
67460005,1.0,12/02/2012,No,,Yes,48.0,680.0
65987015,1.0,01/03/2012,No,,Yes,48.0,400.0
67786016,1.0,12/01/2012,No,,,,
65496011,1.0,25/01/2012,Yes,Yes,Yes,60.0,700.0
67034065,1.0,06/02/2012,No,,,,
65179010,1.0,20/02/2012,Yes,No,,,
67460026,1.0,05/01/2012,Yes,Yes,Yes,40.0,1500.0
65358155,1.0,27/02/2012,No,,No,45.0,350.0
67843018,1.0,27/01/2012,Yes,Yes,No,45.0,650.0
64354026,1.0,19/02/2012,No,,,,
68402005,1.0,13/01/2012,No,,,,
67700021,1.0,22/01/2012,No,,,,
67805012,1.0,23/02/2012,No,,Yes,999.0,450.0
65687019,1.0,22/02/2012,No,,Yes,30.0,1000.0
64392021,1.0,15/02/2012,Yes,Yes,Yes,50.0,700.0
65240046,1.0,27/01/2012,No,,No,54.0,150.0
68444001,1.0,11/01/2012,No,,No,30.0,350.0
64343035,1.0,02/03/2012,Yes,Yes,Yes,72.0,900.0
68441012,1.0,11/02/2012,No,,No,60.0,99999.0
66809007,1.0,18/01/2012,No,,Yes,72.0,550.0
64067037,1.0,08/02/2012,No,,,,
68304099,1.0,21/01/2012,No,,Yes,50.0,600.0
65497006,1.0,24/01/2012,Yes,Yes,Yes,48.0,875.0
65986002,1.0,01/02/2012,No,,,,
65358199,1.0,23/02/2012,No,,,,
64284025,1.0,04/02/2012,No,,No,60.0,550.0
65240067,1.0,18/01/2012,Yes,Yes,Yes,60.0,720.0
64174039,1.0,21/02/2012,Yes,No,,,
67700005,1.0,21/01/2012,Yes,Yes,Yes,55.0,500.0
67700010,1.0,17/01/2012,Yes,Yes,Yes,50.0,1200.0
66837046,1.0,17/01/2012,Yes,Yes,Yes,54.0,700.0
62617007,1.0,16/02/2012,No,,Yes,40.0,635.0
68097066,1.0,20/02/2012,No,,,,
68158030,1.0,23/02/2012,Yes,Yes,Yes,43.0,1000.0
67032016,1.0,14/02/2012,No,,,,
65211012,1.0,26/01/2012,Yes,Yes,Yes,48.0,700.0
67803031,1.0,08/02/2012,No,,No,60.0,700.0
68232027,1.0,18/02/2012,No,,,,
65883021,1.0,17/01/2012,Yes,Yes,Yes,48.0,700.0
64298026,1.0,17/01/2012,No,,No,32.0,500.0
66922065,1.0,09/02/2012,No,,,,
65240041,1.0,01/02/2012,No,,,,
65480021,1.0,22/01/2012,Yes,Yes,Yes,48.0,680.0
68386038,1.0,14/01/2012,No,,,,
65984064,1.0,20/01/2012,No,,,,
64357022,1.0,22/02/2012,No,,,,
64361007,1.0,29/02/2012,Yes,Yes,Yes,77.0,99999.0
65476046,1.0,27/02/2012,Yes,Yes,Yes,75.0,1500.0
64244005,1.0,13/01/2012,Yes,Yes,Yes,55.0,750.0
65988012,1.0,21/01/2012,Yes,Yes,Yes,77.0,600.0
65686032,1.0,14/02/2012,No,,Yes,66.0,780.0
64068012,1.0,07/02/2012,No,,,,
65043033,1.0,01/03/2012,No,,No,98.0,200.0
65358007,1.0,17/02/2012,No,,No,50.0,330.0
67577007,1.0,28/01/2012,No,,,,
66837022,1.0,17/02/2012,Yes,Yes,Yes,48.0,700.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
65240074,1.0,12/02/2012,No,,Yes,60.0,650.0
64273005,1.0,24/01/2012,No,,Yes,56.0,700.0
63066042,1.0,13/02/2012,Yes,Yes,Yes,48.0,1100.0
66451049,1.0,07/02/2012,Yes,No,No,75.0,500.0
68302051,1.0,06/02/2012,No,,No,84.0,700.0
64264012,1.0,07/02/2012,No,,Yes,8.0,600.0
67577037,1.0,25/02/2012,Yes,Yes,Yes,45.0,2000.0
64337025,1.0,07/02/2012,No,,,,
67577005,1.0,23/01/2012,Yes,No,Yes,54.0,200.0
60929017,1.0,12/02/2012,Yes,Yes,Yes,40.0,1700.0
68097071,1.0,14/01/2012,Yes,Yes,Yes,54.0,850.0
64296023,1.0,22/01/2012,Yes,No,Yes,40.0,1050.0
67034046,1.0,13/02/2012,No,,,,
68357012,1.0,02/02/2012,Yes,No,No,72.0,500.0
59026001,1.0,25/01/2012,Yes,Yes,Yes,48.0,700.0
68449025,1.0,21/02/2012,No,,,,
67407024,1.0,25/02/2012,No,,Yes,54.0,600.0
68233050,1.0,03/02/2012,No,,Yes,17.0,850.0
68304091,1.0,02/02/2012,No,,No,60.0,320.0
65043034,1.0,16/02/2012,No,,,,
64345005,1.0,21/02/2012,Yes,Yes,Yes,48.0,1200.0
64296047,1.0,09/02/2012,No,,Yes,25.0,700.0
67577044,1.0,28/12/2011,Yes,Yes,Yes,40.0,1200.0
60409050,1.0,23/02/2012,No,,,,
68304022,1.0,21/01/2012,No,,No,45.0,250.0
68405023,1.0,11/02/2012,Yes,Yes,Yes,50.0,1200.0
67786033,1.0,25/01/2012,Yes,Yes,Yes,60.0,850.0
68441039,1.0,15/02/2012,Yes,Yes,Yes,48.0,1000.0
68304074,1.0,19/01/2012,Yes,Yes,Yes,40.0,657.0
68444017,1.0,31/01/2012,No,,Yes,85.0,1000.0
64336048,1.0,21/02/2012,Yes,Yes,Yes,65.0,700.0
67034018,1.0,27/02/2012,No,,,,
64431015,1.0,08/02/2012,Yes,Yes,Yes,50.0,800.0
68402015,1.0,11/01/2012,Yes,Yes,No,40.0,400.0
64431060,1.0,01/02/2012,Yes,Yes,Yes,40.0,1157.0
64337009,1.0,11/02/2012,No,,,,
65474004,1.0,03/02/2012,No,,No,84.0,0.0
66809013,1.0,17/01/2012,Yes,No,,,
65496015,1.0,22/01/2012,No,,Yes,62.0,600.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
66542034,1.0,13/02/2012,No,,Yes,56.0,1200.0
64067011,1.0,13/02/2012,No,,,,
65179031,1.0,18/02/2012,Yes,Yes,Yes,60.0,700.0
68402041,1.0,14/01/2012,Yes,Yes,No,40.0,400.0
68444028,1.0,12/01/2012,No,,,,
64330016,1.0,06/02/2012,No,,Yes,60.0,600.0
64244018,1.0,12/01/2012,Yes,No,No,49.0,600.0
67032035,1.0,19/01/2012,No,,,,
65211006,1.0,27/01/2012,Yes,Yes,Yes,60.0,750.0
65293007,1.0,24/01/2012,Yes,Yes,No,30.0,400.0
65042015,1.0,27/02/2012,Yes,Yes,99.0,60.0,700.0
64263007,1.0,13/02/2012,No,,,,
68386046,1.0,13/01/2012,Yes,Yes,No,72.0,600.0
67683035,1.0,07/01/2012,Yes,Yes,No,45.0,850.0
64262026,1.0,23/02/2012,No,,,,
65461006,1.0,07/02/2012,No,,Yes,50.0,700.0
65476033,1.0,01/02/2012,No,,Yes,91.0,6000.0
65882024,1.0,02/02/2012,No,,,,
67289006,1.0,10/02/2012,No,,,,
68232022,1.0,04/02/2012,No,,Yes,50.0,1000.0
67034028,1.0,18/01/2012,Yes,Yes,Yes,48.0,1000.0
64283028,1.0,23/01/2012,No,,Yes,60.0,750.0
65496022,1.0,25/01/2012,Yes,Yes,Yes,72.0,500.0
67407027,1.0,20/02/2012,No,,,,
68097004,1.0,22/02/2012,99.0,Yes,Yes,55.0,2500.0
65481007,1.0,20/02/2012,No,,No,40.0,550.0
68097067,1.0,27/02/2012,No,,,,
66922052,1.0,23/02/2012,No,,Yes,48.0,240.0
67579010,1.0,13/01/2012,Yes,Yes,Yes,60.0,650.0
64295032,1.0,22/02/2012,No,,Yes,60.0,200.0
65294032,1.0,25/01/2012,No,,No,45.0,180.0
65984100,1.0,17/01/2012,No,,No,66.0,250.0
65984037,1.0,29/01/2012,No,,,,
64337048,1.0,16/01/2012,Yes,Yes,Yes,26.0,300.0
65232006,1.0,20/02/2012,No,,Yes,45.0,750.0
67703003,1.0,09/02/2012,Yes,Yes,99.0,50.0,600.0
64244035,1.0,12/01/2012,No,,Yes,55.0,500.0
64329007,1.0,18/02/2012,Yes,Yes,Yes,60.0,700.0
64357002,1.0,29/02/2012,Yes,Yes,Yes,48.0,800.0
66837002,1.0,22/02/2012,No,,No,20.0,2000.0
64361005,1.0,29/02/2012,No,,,,
68304063,1.0,06/02/2012,No,,,,
65240114,1.0,07/02/2012,No,,,,
65042040,1.0,23/02/2012,No,,,,
67407033,1.0,23/01/2012,Yes,Yes,Yes,70.0,800.0
64247025,1.0,27/01/2012,No,,No,72.0,0.0
64247005,1.0,25/01/2012,No,,Yes,50.0,1050.0
67288037,1.0,26/01/2012,No,,,,
68119027,1.0,28/01/2012,Yes,No,Yes,40.0,1000.0
68357044,1.0,21/01/2012,Yes,Yes,Yes,48.0,700.0
64281030,1.0,15/02/2012,No,,Yes,48.0,400.0
65240020,1.0,31/01/2012,Yes,Yes,Yes,84.0,1300.0
59026013,1.0,30/01/2012,Yes,No,Yes,66.0,640.0
68233027,1.0,23/02/2012,No,,Yes,48.0,850.0
66086048,1.0,01/02/2012,No,,,,
64068022,1.0,30/01/2012,Yes,Yes,No,56.0,800.0
68304042,1.0,20/01/2012,No,,No,70.0,360.0
66382021,1.0,27/01/2012,Yes,Yes,No,40.0,600.0
68119029,1.0,03/02/2012,No,,,,
67460036,1.0,20/01/2012,Yes,Yes,Yes,70.0,1000.0
62617015,1.0,17/02/2012,Yes,Yes,Yes,52.0,800.0
64209038,1.0,19/01/2012,No,,Yes,48.0,700.0
66451044,1.0,13/01/2012,No,,,,
67842044,1.0,28/01/2012,Yes,Yes,Yes,50.0,900.0
64260001,1.0,03/02/2012,No,,,,
68386045,1.0,21/01/2012,No,,,,
65481026,1.0,14/02/2012,Yes,Yes,Yes,48.0,700.0
66891009,1.0,09/02/2012,No,,Yes,48.0,350.0
65358157,1.0,23/02/2012,No,,,,
61177013,1.0,18/02/2012,No,,No,40.0,0.0
65493048,1.0,24/01/2012,Yes,Yes,No,65.0,550.0
64295039,1.0,24/02/2012,Yes,Yes,Yes,60.0,750.0
64262028,1.0,30/01/2012,No,,,,
65493017,1.0,12/02/2012,No,,,,
65753031,1.0,28/02/2012,Yes,Yes,Yes,60.0,800.0
67786050,1.0,06/01/2012,No,,Yes,50.0,450.0
65240038,1.0,01/02/2012,Yes,Yes,Yes,32.0,700.0
64263010,1.0,24/02/2012,No,,,,
67845049,1.0,27/01/2012,Yes,No,Yes,60.0,850.0
65240010,1.0,08/02/2012,Yes,No,Yes,45.0,600.0
67577003,1.0,18/01/2012,No,,Yes,30.0,600.0
65240053,1.0,03/02/2012,No,,No,60.0,700.0
67845020,1.0,02/03/2012,Yes,Yes,Yes,45.0,99999.0
65988032,1.0,09/02/2012,No,,,,
64067025,1.0,26/01/2012,No,,,,
67683026,1.0,05/01/2012,Yes,Yes,No,48.0,660.0
60409044,1.0,12/01/2012,Yes,Yes,Yes,50.0,900.0
64346027,1.0,07/02/2012,Yes,Yes,No,999.0,99999.0
64431029,1.0,20/01/2012,No,,No,48.0,650.0
67826003,1.0,14/01/2012,Yes,No,No,70.0,300.0
64298008,1.0,19/02/2012,Yes,Yes,No,48.0,400.0
64345021,1.0,24/02/2012,Yes,Yes,Yes,50.0,750.0
65986022,1.0,21/01/2012,Yes,Yes,Yes,56.0,600.0
65476030,1.0,14/01/2012,Yes,Yes,Yes,54.0,950.0
64209045,1.0,19/01/2012,No,,Yes,40.0,660.0
67700023,1.0,25/01/2012,No,,Yes,48.0,1200.0
64247018,1.0,28/01/2012,Yes,Yes,Yes,55.0,700.0
61177039,1.0,19/01/2012,Yes,Yes,No,60.0,750.0
64298016,1.0,22/01/2012,Yes,Yes,Yes,45.0,750.0
64337033,1.0,19/02/2012,Yes,Yes,No,35.0,800.0
65240080,1.0,14/02/2012,Yes,Yes,Yes,60.0,700.0
66451036,1.0,24/02/2012,No,,,,
68096017,1.0,01/03/2012,Yes,Yes,Yes,65.0,1000.0
66264033,1.0,15/02/2012,Yes,Yes,No,60.0,900.0
60929006,1.0,13/01/2012,No,,No,50.0,1000.0
67288034,1.0,26/01/2012,No,,Yes,54.0,650.0
64337013,1.0,30/01/2012,No,,,,
65883002,1.0,20/01/2012,No,,Yes,60.0,660.0
67842012,1.0,22/02/2012,Yes,Yes,Yes,50.0,750.0
67799025,1.0,31/01/2012,No,,Yes,15.0,800.0
64248007,1.0,12/01/2012,No,,Yes,65.0,1000.0
65493026,1.0,14/01/2012,Yes,No,,,
65480002,1.0,25/01/2012,Yes,Yes,Yes,66.0,700.0
64296038,1.0,17/01/2012,No,,,,
64284020,1.0,04/02/2012,No,,Yes,50.0,660.0
65436001,1.0,17/02/2012,No,,,,
64248040,1.0,02/03/2012,Yes,Yes,Yes,63.0,700.0
65211003,1.0,08/02/2012,Yes,Yes,,,
64260045,1.0,13/02/2012,No,,,,
68304055,1.0,05/02/2012,No,,No,40.0,750.0
64296034,1.0,16/01/2012,Yes,Yes,,,
67826033,1.0,06/01/2012,Yes,No,No,42.0,200.0
65986008,1.0,14/02/2012,Yes,Yes,Yes,60.0,650.0
65294030,1.0,30/01/2012,No,,No,54.0,800.0
64262004,1.0,27/01/2012,No,,,,
68096019,1.0,28/02/2012,Yes,Yes,Yes,66.0,1100.0
64263030,1.0,23/02/2012,No,,,,
68232026,1.0,29/02/2012,Yes,Yes,Yes,40.0,800.0
68302013,1.0,14/02/2012,No,,Yes,48.0,760.0
65358093,1.0,28/01/2012,No,,,,
67579049,1.0,01/02/2012,Yes,Yes,Yes,8.0,900.0
68386018,1.0,16/02/2012,No,,Yes,60.0,1000.0
65043031,1.0,17/02/2012,No,,Yes,8.0,780.0
64354002,1.0,22/02/2012,No,,No,68.0,650.0
67845019,1.0,30/01/2012,Yes,Yes,Yes,50.0,99999.0
65493038,1.0,21/02/2012,No,,Yes,90.0,0.0
68304083,1.0,01/03/2012,Yes,Yes,Yes,60.0,2500.0
65211022,1.0,11/02/2012,No,,,,
67579029,1.0,13/01/2012,No,,,,
65984059,1.0,15/02/2012,No,,,,
64352013,1.0,27/02/2012,No,,,,
64357030,1.0,26/01/2012,Yes,No,,,
64068032,1.0,25/01/2012,No,,Yes,50.0,750.0
65358130,1.0,25/02/2012,No,,,,
64273019,1.0,09/02/2012,No,,,,
65986012,1.0,21/02/2012,No,,No,48.0,500.0
68097050,1.0,23/02/2012,No,,Yes,55.0,600.0
65882035,1.0,02/02/2012,No,,No,112.0,340.0
68444038,1.0,18/01/2012,Yes,Yes,Yes,60.0,770.0
65476001,1.0,01/03/2012,Yes,Yes,99.0,55.0,800.0
68097051,1.0,14/02/2012,Yes,Yes,Yes,40.0,1000.0
68119001,1.0,30/01/2012,No,,,,
64345024,1.0,16/02/2012,Yes,Yes,Yes,50.0,1000.0
67573036,1.0,07/01/2012,Yes,Yes,Yes,55.0,1250.0
66303005,1.0,23/01/2012,No,,,,
65497010,1.0,24/01/2012,Yes,Yes,Yes,60.0,750.0
64347003,1.0,08/02/2012,Yes,Yes,No,48.0,1200.0
65461015,1.0,24/01/2012,No,,No,50.0,770.0
65749024,1.0,19/02/2012,Yes,Yes,Yes,50.0,750.0
66303004,1.0,18/01/2012,No,,Yes,48.0,700.0
66303008,1.0,14/02/2012,No,,,,
66382024,1.0,22/02/2012,No,,,,
64392018,1.0,31/01/2012,No,,Yes,60.0,2000.0
65984106,1.0,23/01/2012,Yes,Yes,Yes,54.0,680.0
65211032,1.0,02/02/2012,Yes,Yes,Yes,48.0,750.0
67407009,1.0,24/01/2012,No,,,,
67289067,1.0,27/02/2012,Yes,Yes,No,10.0,360.0
64297039,1.0,07/02/2012,No,,Yes,48.0,800.0
64300012,1.0,16/02/2012,No,,Yes,84.0,800.0
64067035,1.0,31/01/2012,No,,No,50.0,750.0
65436007,1.0,16/02/2012,Yes,No,,,
62617019,1.0,13/02/2012,No,,No,60.0,700.0
64354029,1.0,24/01/2012,No,,Yes,60.0,570.0
65240036,1.0,19/01/2012,No,,,,
67805020,1.0,18/01/2012,Yes,Yes,Yes,50.0,650.0
65294010,1.0,28/01/2012,Yes,Yes,,,
65043029,1.0,14/02/2012,No,,,,
64364001,1.0,25/02/2012,Yes,Yes,Yes,48.0,700.0
65687025,1.0,01/03/2012,Yes,Yes,Yes,55.0,1100.0
67843019,1.0,10/01/2012,Yes,Yes,No,40.0,1200.0
65358050,1.0,28/01/2012,Yes,Yes,Yes,48.0,800.0
65753012,1.0,23/02/2012,Yes,Yes,Yes,50.0,700.0
64248018,1.0,10/02/2012,Yes,Yes,Yes,65.0,800.0
67845012,1.0,12/02/2012,Yes,Yes,Yes,72.0,755.0
64337011,1.0,20/01/2012,No,,No,40.0,600.0
68357035,1.0,11/02/2012,Yes,Yes,No,20.0,280.0
67826038,1.0,06/01/2012,No,,Yes,50.0,900.0
64431009,1.0,15/02/2012,Yes,Yes,No,25.0,460.0
65749016,1.0,03/02/2012,No,,Yes,40.0,660.0
64357007,1.0,03/03/2012,Yes,Yes,Yes,77.0,650.0
68402017,1.0,21/01/2012,No,,,,
64297044,1.0,17/01/2012,No,,No,30.0,250.0
67034039,1.0,19/02/2012,Yes,No,,,
65480029,1.0,25/01/2012,Yes,Yes,No,72.0,360.0
68232010,1.0,03/02/2012,No,,,,
67703010,1.0,15/02/2012,No,,,,
68449011,1.0,10/02/2012,Yes,Yes,Yes,45.0,660.0
68304030,1.0,11/02/2012,Yes,Yes,Yes,80.0,700.0
65986034,1.0,17/01/2012,Yes,Yes,Yes,40.0,1000.0
64209047,1.0,22/01/2012,No,,Yes,72.0,680.0
67805010,1.0,23/02/2012,Yes,Yes,Yes,48.0,700.0
67288031,1.0,29/02/2012,No,,Yes,45.0,380.0
65686011,1.0,01/03/2012,No,,No,45.0,570.0
68386002,1.0,20/01/2012,No,,,,
64336028,1.0,19/02/2012,No,,No,63.0,550.0
65984017,1.0,28/02/2012,No,,Yes,119.0,600.0
67573032,1.0,24/01/2012,Yes,Yes,Yes,55.0,650.0
68158023,1.0,01/03/2012,No,,Yes,45.0,1200.0
64273010,1.0,23/01/2012,No,,,,
67703037,1.0,27/02/2012,No,,,,
65042031,1.0,15/02/2012,Yes,Yes,Yes,40.0,800.0
67842019,1.0,25/01/2012,Yes,Yes,Yes,40.0,1200.0
64186049,1.0,24/02/2012,Yes,Yes,Yes,60.0,1300.0
64262043,1.0,07/02/2012,No,,No,84.0,350.0
67799028,1.0,18/02/2012,Yes,Yes,Yes,70.0,1150.0
64300040,1.0,12/02/2012,Yes,Yes,Yes,60.0,1000.0
65179022,1.0,24/02/2012,Yes,Yes,Yes,999.0,660.0
64357078,1.0,20/02/2012,No,,No,42.0,600.0
64336016,1.0,19/02/2012,No,,No,50.0,300.0
59026027,1.0,09/02/2012,No,,,,
67803023,1.0,28/01/2012,Yes,No,No,20.0,300.0
65358075,1.0,30/01/2012,No,,,,
68405031,1.0,13/02/2012,No,,Yes,60.0,1300.0
64297024,1.0,25/02/2012,No,,Yes,72.0,1400.0
65753010,1.0,21/02/2012,No,,,,
67460017,1.0,05/01/2012,Yes,Yes,No,60.0,1250.0
67803022,1.0,30/01/2012,Yes,Yes,Yes,48.0,700.0
64358022,1.0,27/01/2012,No,,Yes,70.0,1600.0
64296025,1.0,05/02/2012,Yes,Yes,Yes,72.0,950.0
64338008,1.0,19/02/2012,No,,Yes,48.0,660.0
66809035,1.0,11/02/2012,Yes,Yes,Yes,54.0,800.0
64357039,1.0,25/01/2012,Yes,Yes,No,70.0,300.0
65434033,1.0,08/02/2012,Yes,Yes,Yes,40.0,1200.0
66542028,1.0,19/01/2012,No,,,,
64236009,1.0,16/02/2012,Yes,Yes,Yes,45.0,1500.0
67289075,1.0,14/02/2012,No,,Yes,45.0,99999.0
65461014,1.0,16/02/2012,Yes,Yes,No,63.0,3000.0
67460014,1.0,24/01/2012,No,,No,45.0,720.0
66809002,1.0,14/02/2012,No,,No,72.0,350.0
67289078,1.0,27/02/2012,No,,,,
64174016,1.0,03/01/2012,No,,Yes,48.0,1100.0
65211029,1.0,27/01/2012,No,,Yes,80.0,800.0
64281004,1.0,02/02/2012,Yes,Yes,Yes,48.0,1000.0
65493037,1.0,21/02/2012,No,,,,
65753027,1.0,24/02/2012,Yes,Yes,99.0,68.0,650.0
64283008,1.0,14/02/2012,Yes,Yes,Yes,50.0,1000.0
65476028,1.0,19/01/2012,No,,Yes,60.0,750.0
65358009,1.0,21/02/2012,No,,,,
60929002,1.0,20/02/2012,No,,,,
65984095,1.0,14/01/2012,Yes,Yes,Yes,48.0,680.0
64264034,1.0,23/01/2012,No,,Yes,72.0,680.0
64431036,1.0,21/01/2012,Yes,No,Yes,99.0,800.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
68405030,1.0,03/02/2012,Yes,Yes,No,24.0,600.0
66922009,1.0,23/02/2012,Yes,Yes,Yes,60.0,740.0
64174001,1.0,28/01/2012,Yes,Yes,Yes,10.0,900.0
64346022,1.0,08/02/2012,No,,,,
66382017,1.0,24/01/2012,No,,No,70.0,800.0
65179025,1.0,02/02/2012,Yes,Yes,Yes,50.0,750.0
64358006,1.0,25/01/2012,No,,Yes,84.0,1350.0
68304007,1.0,10/02/2012,No,,Yes,56.0,335.0
68405019,1.0,17/01/2012,No,,,,
65436020,1.0,24/02/2012,No,,Yes,60.0,550.0
67577032,1.0,19/01/2012,No,,No,60.0,500.0
60409032,1.0,16/01/2012,Yes,Yes,,,
67289064,1.0,08/02/2012,Yes,Yes,Yes,30.0,650.0
65480012,1.0,25/01/2012,Yes,No,Yes,999.0,99999.0
64260014,1.0,01/03/2012,Yes,Yes,No,60.0,700.0
64283021,1.0,14/02/2012,Yes,No,Yes,60.0,701.0
65882021,1.0,16/01/2012,No,,No,70.0,650.0
65753024,1.0,01/02/2012,Yes,Yes,Yes,50.0,1200.0
66837048,1.0,16/02/2012,No,,Yes,36.0,560.0
65294036,1.0,24/01/2012,No,,,,
65984001,1.0,18/01/2012,No,,,,
65986028,1.0,08/02/2012,No,,No,48.0,550.0
65042046,1.0,27/02/2012,Yes,Yes,Yes,60.0,900.0
63066012,1.0,21/02/2012,Yes,No,,,
67843002,1.0,04/02/2012,No,,Yes,16.0,230.0
68402010,1.0,21/01/2012,Yes,Yes,No,40.0,600.0
65686020,1.0,23/02/2012,No,,Yes,54.0,600.0
67826013,1.0,04/02/2012,No,,,,
65987040,1.0,11/02/2012,No,,,,
65883001,1.0,11/02/2012,Yes,Yes,Yes,45.0,750.0
64298048,1.0,17/01/2012,No,,Yes,90.0,300.0
64337049,1.0,15/02/2012,No,,No,30.0,400.0
64338036,1.0,30/01/2012,Yes,Yes,Yes,60.0,630.0
64357064,1.0,03/03/2012,Yes,Yes,Yes,48.0,99999.0
68444015,1.0,19/01/2012,No,,,,
68405039,1.0,21/01/2012,Yes,Yes,Yes,40.0,800.0
64330022,1.0,21/02/2012,Yes,No,,,
64209048,1.0,17/01/2012,Yes,Yes,Yes,48.0,890.0
68357014,1.0,09/02/2012,No,,Yes,54.0,99999.0
65474008,1.0,03/02/2012,Yes,No,Yes,60.0,750.0
67803010,1.0,17/02/2012,No,,Yes,60.0,3000.0
65211007,1.0,31/01/2012,No,,Yes,60.0,700.0
68405021,1.0,14/01/2012,Yes,Yes,No,20.0,200.0
68304013,1.0,18/01/2012,No,,Yes,25.0,500.0
68158009,1.0,19/01/2012,No,,Yes,36.0,800.0
65987028,1.0,17/02/2012,No,,Yes,45.0,300.0
65493041,1.0,06/02/2012,No,,No,65.0,500.0
67843001,1.0,15/02/2012,No,,Yes,30.0,0.0
64372009,1.0,23/02/2012,Yes,Yes,No,50.0,1000.0
68402039,1.0,21/01/2012,Yes,Yes,No,50.0,800.0
68304059,1.0,20/02/2012,No,,No,45.0,280.0
66922001,1.0,20/01/2012,Yes,Yes,Yes,40.0,1700.0
64209008,1.0,06/02/2012,No,,,,
64209042,1.0,18/01/2012,Yes,Yes,Yes,84.0,1200.0
65179020,1.0,22/02/2012,Yes,Yes,Yes,45.0,1300.0
64353013,1.0,11/02/2012,No,,No,90.0,600.0
65474005,1.0,12/02/2012,Yes,Yes,Yes,48.0,800.0
64284004,1.0,20/02/2012,Yes,No,,,
65493019,1.0,09/02/2012,Yes,Yes,Yes,50.0,1200.0
64392027,1.0,22/02/2012,Yes,Yes,Yes,48.0,950.0
60409011,1.0,13/02/2012,Yes,Yes,Yes,45.0,700.0
64356006,1.0,24/02/2012,Yes,Yes,99.0,45.0,99999.0
64337040,1.0,20/02/2012,Yes,Yes,Yes,48.0,800.0
64373027,1.0,10/02/2012,No,,Yes,45.0,650.0
64330003,1.0,21/02/2012,No,,No,36.0,300.0
67573035,1.0,17/02/2012,No,,,,
64346023,1.0,20/02/2012,Yes,Yes,,,
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
64260046,1.0,30/01/2012,No,,,,
68096013,1.0,23/02/2012,Yes,Yes,Yes,24.0,900.0
66837004,1.0,03/02/2012,Yes,Yes,Yes,48.0,1300.0
59026007,1.0,25/01/2012,Yes,Yes,No,60.0,400.0
65042039,1.0,27/02/2012,No,,,,
68301031,1.0,02/02/2012,No,,No,40.0,400.0
64263008,1.0,30/01/2012,No,,,,
64297014,1.0,22/01/2012,Yes,Yes,99.0,72.0,650.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
64358032,1.0,14/01/2012,Yes,Yes,Yes,72.0,550.0
68386033,1.0,12/01/2012,No,,Yes,45.0,950.0
64068031,1.0,30/01/2012,No,,No,15.0,600.0
67842005,1.0,31/01/2012,No,,,,
64067005,1.0,26/01/2012,No,,No,30.0,600.0
64263013,1.0,28/01/2012,Yes,Yes,No,37.0,500.0
68386035,1.0,17/02/2012,No,,Yes,50.0,850.0
65211013,1.0,12/02/2012,Yes,Yes,Yes,54.0,750.0
64283015,1.0,08/02/2012,No,,Yes,40.0,850.0
