id,grup,kurs_kodu,baseline_anket_tarihi,cinsiyet,dogum_yili,baseline_calisma_durumu_son_4hafta,baseline_calisma_durumu_20_saat,baseline_sgk_kaydi,baseline_calisma_saat_ort,baseline_calisma_aylik_gelir_ort,takip_tamamlama,takip_anket_tarihi,takip_calisma_durumu_son_4hafta,takip_calisma_durumu_20_saat,takip_sgk_kaydi,takip_calisma_saat_ort,takip_calisma_aylik_gelir_ort,kurs_yeni_yetenekler_ogretti,kurs_mevcut_yeteneklerimi_sertifikaladi,kurs_is_bulma_stratejileri_ogretti,kursu_kim_verdi,sgk_ocak_2012,sgk_agu_2013,sgk_agu_2013_gelir,kurs_tamamlama_durumu,kursa_katilim_gun_sayisi,CP_c12,CP_c13
65984108,1,65984,2010-10-13,Female,1969,No,,,,,1.0,03/02/2012,No,,No,56.0,101.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,93.0,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
68441042,1,68441,2010-12-04,Female,1994,No,,Yes,24.0,100.0,1.0,11/02/2012,No,,No,45.0,800.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,84.0,,
68096002,2,68096,2010-12-10,Female,1989,No,,,,,1.0,13/02/2012,No,,No,60.0,99999.0,,,,,0.0,1.0,34.05,,,,
64336050,1,64336,2010-09-30,Female,1988,Yes,No,,,,1.0,23/01/2012,No,,No,40.0,730.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,28.0,,
65434023,1,65434,2010-09-27,Male,1982,Yes,No,Yes,55.0,720.0,1.0,02/02/2012,Yes,No,Yes,50.0,900.0,course did this,course did this,course did not do this,ISKUR,1.0,1.0,1021.5,Yes,99.0,,
64357081,1,64357,2010-12-13,FEMALE,1976,No,,Yes,90.0,1000.0,1.0,29/02/2012,Yes,Yes,Yes,40.0,900.0,course did this,course did not do this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,35.0,,
65043001,2,65043,2010-12-21,Female,1985,No,,,,,1.0,27/02/2012,No,,Yes,60.0,600.0,,,,,0.0,0.0,0.0,,,,
65476044,1,65476,2010-09-29,Male,1989,No,,,,,1.0,28/02/2012,No,,,,,,,,,0.0,0.0,0.0,No,11.0,,
66264021,1,66264,2010-10-20,Male,1967,No,,Yes,25.0,800.0,1.0,04/02/2012,Yes,Yes,No,70.0,750.0,course did not do this,course did this,course did not do this,ISKUR,1.0,1.0,1022.0,Yes,12.0,,
64264005,2,64264,2010-10-04,Female,1987,No,,,,,1.0,13/02/2012,No,,,,,,,,,0.0,1.0,817.2,,,,
68158070,1,68158,2010-12-17,Female,1985,No,,No,60.0,600.0,1.0,26/01/2012,Yes,Yes,Yes,36.0,1400.0,,,,,0.0,0.0,0.0,No,,,
65749009,2,65749,2010-09-24,Female,1988,No,,,,,1.0,22/02/2012,Yes,Yes,Yes,48.0,800.0,,,,,0.0,1.0,1646.92,,,,
64186006,2,64186,2010-12-13,Female,1981,No,,Yes,56.0,800.0,1.0,27/01/2012,Yes,Yes,Yes,54.0,1250.0,,,,,0.0,0.0,0.0,,,,
65984020,2,65984,2010-10-14,Female,1983,No,,Yes,40.0,520.0,1.0,15/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
68402008,2,68402,2010-12-30,Female,1971,No,,Yes,56.0,400.0,1.0,17/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
66837011,2,66837,2010-11-03,Female,1990,No,,Yes,54.0,1000.0,1.0,17/01/2012,Yes,Yes,Yes,40.0,990.0,,,,,1.0,1.0,1340.36,,,,
64283013,2,64283,2010-10-11,Female,1989,No,,,,,1.0,17/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
66891044,1,66891,2010-11-03,Male,1980,No,,,,,1.0,08/02/2012,No,,,,,,,,,1.0,1.0,1669.73,Yes,88.0,,
60984014,1,60984,2011-01-29,Male,1995,No,,No,72.0,300.0,1.0,27/01/2012,Yes,Yes,Yes,48.0,550.0,course did this,course did this,course did this,ISKUR,0.0,1.0,1023.36,Yes,,,
64284026,1,64284,2010-11-03,Female,1984,No,,Yes,75.0,750.0,1.0,06/02/2012,Yes,Yes,Yes,60.0,650.0,,,,,0.0,1.0,1120.25,No,,,
64264001,2,64264,2010-10-04,Male,1972,No,,Yes,42.0,650.0,1.0,21/01/2012,Yes,Yes,Yes,75.0,700.0,,,,,1.0,1.0,1021.5,,,,
64068019,2,64068,2010-10-21,Female,1983,No,,,,,1.0,17/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
66542010,2,66542,2010-11-02,Female,1990,No,,Yes,48.0,600.0,1.0,19/01/2012,No,,Yes,60.0,600.0,,,,,0.0,0.0,0.0,,,,
68302007,2,68302,2010-12-28,Male,1985,No,,,,,1.0,13/02/2012,Yes,Yes,Yes,50.0,800.0,,,,,0.0,1.0,1021.5,,,,
65358177,1,65358,2010-09-28,Female,1987,No,,Yes,6.0,750.0,1.0,27/01/2012,Yes,Yes,Yes,96.0,700.0,course did this,course did not do this,course did not do this,ISKUR,1.0,1.0,1017.41,Yes,61.0,,
64353030,1,64353,2010-10-06,Female,1984,No,,Yes,50.0,1200.0,1.0,07/02/2012,Yes,Yes,Yes,40.0,2500.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,33.0,,
64262047,1,64262,2010-12-03,Female,1962,No,,,,,1.0,27/01/2012,No,,Yes,40.0,600.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,57.0,,
65497017,1,65497,2010-10-21,Male,1988,No,,Yes,60.0,800.0,1.0,22/01/2012,Yes,Yes,Yes,72.0,750.0,,,,,1.0,1.0,1021.5,No,11.0,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
66809041,1,66809,2010-11-04,Female,1981,No,,Yes,60.0,1400.0,1.0,22/02/2012,No,,Yes,999.0,1400.0,,,,,0.0,0.0,0.0,Yes,75.0,,
67407005,2,67407,2010-12-07,Female,1974,No,,No,60.0,2000.0,1.0,30/01/2012,No,,Yes,55.0,1500.0,,,,,0.0,0.0,0.0,,,,
67826018,2,67826,2011-01-30,Male,1982,No,,,,,1.0,25/01/2012,No,,Yes,40.0,600.0,,,,,0.0,1.0,1023.35,,,,
64262020,2,64262,2010-12-03,Female,1968,No,,,,,1.0,31/01/2012,No,,,,,,,,,0.0,1.0,1021.5,,,,
66922060,1,66922,2010-10-27,Female,1980,No,,Yes,30.0,450.0,1.0,12/01/2012,Yes,Yes,Yes,30.0,850.0,course did not do this,course did this,course did not do this,ISKUR,1.0,1.0,960.81,Yes,20.0,,
64361020,1,64361,2010-12-02,Female,1984,No,,,,,1.0,21/01/2012,No,,No,40.0,400.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,52.0,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
64068040,1,64068,2010-10-20,Male,1977,No,,No,84.0,550.0,1.0,27/01/2012,Yes,No,Yes,48.0,750.0,course did this,course did this,course did not do this,ISKUR,1.0,0.0,0.0,Yes,32.0,,
66086035,1,66086,2010-11-06,Female,1989,No,,Yes,72.0,600.0,1.0,24/02/2012,Yes,Yes,Yes,60.0,660.0,,,,,1.0,1.0,1021.5,Yes,105.0,,
65497025,1,65497,2010-10-21,Male,1991,No,,No,60.0,400.0,1.0,22/01/2012,No,,Yes,66.0,500.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1021.5,Yes,56.0,,
64330010,2,64330,2010-10-13,Female,1989,No,,,,,1.0,28/02/2012,Yes,Yes,Yes,48.0,850.0,,,,,1.0,1.0,2141.59,,,,
64357015,2,64357,2010-11-03,Female,1982,No,,Yes,48.0,550.0,1.0,26/01/2012,Yes,Yes,Yes,60.0,750.0,,,,,1.0,0.0,0.0,,,,
65497028,1,65497,2010-10-21,Male,1987,Yes,Yes,No,25.0,350.0,1.0,24/01/2012,Yes,Yes,Yes,51.0,700.0,course did this,course did this,course did this,ISKUR,1.0,1.0,3165.77,Yes,58.0,,
65987032,1,65987,2010-10-22,Female,1986,No,,,,,1.0,16/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,53.0,,
65753015,2,65753,2010-10-12,Female,1985,No,,No,48.0,1000.0,1.0,31/01/2012,Yes,Yes,Yes,50.0,800.0,course did this,course did this,course did not do this,"Government (MoNE, Universities)",1.0,1.0,1258.88,,,,
64356028,1,64356,2010-10-13,Female,1988,No,,,,,1.0,24/01/2012,No,,,,,,,,,1.0,0.0,0.0,No,,,
64392006,2,64392,2010-10-12,Male,1974,Yes,No,99.0,9999.0,9999.0,1.0,01/02/2012,Yes,Yes,Yes,45.0,900.0,,,,,1.0,1.0,2181.93,,,,
67700030,1,67700,2011-01-28,Male,1989,No,,Yes,45.0,900.0,1.0,20/02/2012,Yes,Yes,Yes,48.0,950.0,,,,,0.0,1.0,1021.5,Yes,8.0,,
67579026,1,67579,2010-12-09,Male,1991,No,,,,,1.0,01/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,80.0,,
65042004,2,65042,2010-10-04,Female,1985,No,,Yes,72.0,1000.0,1.0,25/02/2012,Yes,Yes,Yes,999.0,850.0,,,,,1.0,0.0,0.0,,,,
65493028,1,65493,2010-10-22,Male,1990,No,,,,,1.0,17/02/2012,Yes,Yes,Yes,45.0,750.0,course did not do this,course did this,course did not do this,ISKUR,1.0,1.0,1232.4,Yes,126.0,,
68402042,1,68402,2010-12-16,Female,1983,No,,Yes,40.0,850.0,1.0,13/01/2012,No,,No,45.0,900.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,47.0,,
65358185,1,65358,2010-11-06,Female,1989,No,,,,,1.0,23/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,61.0,,
68119032,1,68119,2010-12-10,Female,1980,No,,,,,1.0,25/01/2012,No,,Yes,60.0,300.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,27.0,,
65459030,1,65459,2011-01-12,Female,1982,No,,Yes,66.0,500.0,1.0,24/01/2012,No,,No,85.0,500.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,52.0,,
64352014,2,64352,2010-10-06,Female,1989,No,,,,,1.0,31/01/2012,No,,Yes,60.0,660.0,,,,,0.0,0.0,0.0,,,,
68302053,1,68302,2010-12-29,Female,1993,No,,No,70.0,800.0,1.0,06/02/2012,No,,,,,,,,,0.0,0.0,0.0,Yes,33.0,,
65436018,1,65436,2010-10-15,Female,1971,No,,,,,1.0,17/02/2012,No,,,,,,,,,1.0,0.0,0.0,Yes,66.0,,
65358196,1,65358,2011-01-13,Female,1965,No,,,,,1.0,01/02/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,61.0,,
67577019,2,67577,2010-11-15,Male,1988,No,,Yes,54.0,600.0,1.0,09/02/2012,Yes,No,Yes,50.0,1000.0,,,,,0.0,0.0,0.0,,,,
67032075,1,67032,2010-11-11,Female,1977,No,,Yes,70.0,329.0,1.0,02/03/2012,Yes,Yes,Yes,60.0,800.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1039.51,Yes,50.0,,
66891029,1,66891,2010-11-03,Female,1972,Yes,No,No,90.0,9999.0,1.0,01/02/2012,No,,,,,course did not do this,course did not do this,course did not do this,ISKUR,0.0,1.0,1021.5,Yes,89.0,,
64347014,1,64347,2011-01-11,Male,1989,No,,No,78.0,625.0,1.0,30/01/2012,Yes,No,Yes,82.0,750.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,75.0,,
61177004,2,61177,2010-10-21,Female,1982,No,,Yes,72.0,300.0,1.0,14/02/2012,Yes,Yes,Yes,60.0,800.0,,,,,1.0,1.0,1538.65,,,,
67289017,2,67289,2010-12-26,Male,1991,No,,,,,1.0,23/02/2012,No,,Yes,48.0,1000.0,,,,,1.0,0.0,0.0,,,,
64244029,1,64244,2010-09-28,Female,1990,No,,,,,1.0,20/02/2012,Yes,No,,,,course did this,course did this,course did this,99.0,0.0,1.0,925.52,Yes,74.0,,
64354001,2,64354,2010-09-29,Female,1966,No,,,,,1.0,23/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64067004,2,64067,2010-10-14,Male,1974,Yes,No,No,78.0,900.0,1.0,25/01/2012,No,,No,84.0,900.0,,,,,0.0,0.0,0.0,,,,
64361001,1,64361,2010-12-04,Male,1989,No,,,,,1.0,09/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,1.0,1021.5,Yes,51.0,,
64281030,1,64281,2010-11-01,Female,1990,No,,No,48.0,1200.0,1.0,15/02/2012,No,,Yes,48.0,400.0,,,,,0.0,0.0,0.0,No,,,
60984019,1,60984,2011-01-14,Male,1991,Yes,Yes,No,50.0,9999.0,1.0,08/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,,,
64330027,1,64330,2010-10-13,Female,1977,No,,Yes,48.0,500.0,1.0,07/02/2012,No,,Yes,60.0,500.0,course did not do this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,29.0,,
65481021,1,65481,2010-10-13,Male,1984,No,,,,,1.0,22/01/2012,No,,No,70.0,800.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,60.0,,
67799033,1,67799,2010-12-21,Female,1991,No,,Yes,84.0,600.0,1.0,08/02/2012,Yes,Yes,No,65.0,65.0,,,,,0.0,1.0,1050.0,Yes,7.0,,
64373012,2,64373,2010-12-14,Male,1976,No,,,,,1.0,24/02/2012,No,,,,,,,,,1.0,1.0,1220.76,,,,
65882039,1,65882,2010-11-03,Female,1977,No,,No,96.0,1200.0,1.0,20/02/2012,No,,Yes,74.0,600.0,course did not do this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,23.0,,
65293014,2,65293,2010-09-28,Female,1971,No,,Yes,70.0,580.0,1.0,25/01/2012,Yes,Yes,Yes,55.0,800.0,,,,,1.0,0.0,0.0,,,,
68444010,2,68444,2010-12-20,Male,1987,No,,Yes,60.0,850.0,1.0,28/01/2012,Yes,Yes,No,45.0,99999.0,course did this,course did this,course did this,"Government (MoNE, Universities)",0.0,0.0,0.0,,,,
65749038,1,65749,2010-09-24,Female,1987,No,,Yes,45.0,1200.0,1.0,18/02/2012,Yes,Yes,Yes,40.0,1200.0,,,,,0.0,1.0,1851.0,No,,,
64352035,1,64352,2010-10-06,Female,1990,No,,,,,1.0,23/02/2012,No,,Yes,55.0,630.0,course did this,course did not do this,course did not do this,ISKUR,1.0,0.0,0.0,Yes,32.0,,
64346004,2,64346,2010-10-11,Female,1978,No,,,,,1.0,08/02/2012,No,,Yes,60.0,600.0,,,,,1.0,0.0,0.0,,,,
67683012,2,67683,2010-12-12,Female,1966,No,,,,,1.0,10/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
66451007,2,66451,2010-10-12,Female,1985,No,,No,60.0,500.0,1.0,29/02/2012,Yes,Yes,No,75.0,750.0,,,,,1.0,0.0,0.0,,,,
64296036,1,64296,2010-10-25,Male,1987,No,,Yes,60.0,650.0,1.0,14/01/2012,Yes,Yes,Yes,60.0,750.0,course did not do this,course did this,course did this,ISKUR,1.0,1.0,1021.5,Yes,52.0,,
65984098,1,65984,2010-10-13,Male,1975,Yes,No,Yes,45.0,1500.0,1.0,02/02/2012,Yes,Yes,Yes,40.0,900.0,,,,,1.0,1.0,1326.56,No,,,
59026024,1,59026,2010-10-27,Female,1977,No,,,,,1.0,15/02/2012,No,,Yes,40.0,600.0,,,,,0.0,0.0,0.0,No,,,
66451028,1,66451,2010-10-06,Female,1982,No,,Yes,30.0,600.0,1.0,06/02/2012,No,,Yes,45.0,700.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,95.0,,
64067042,1,64067,2010-10-15,Female,1992,No,,,,,1.0,08/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,32.0,,
66086008,2,66086,2011-01-06,Female,1986,No,,No,50.0,100.0,1.0,23/02/2012,Yes,No,Yes,60.0,700.0,,,,,1.0,0.0,0.0,,,,
65749039,1,65749,2010-09-24,Female,1991,No,,,,,1.0,14/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,118.0,,
64330037,1,64330,2010-10-13,Male,1988,No,,No,98.0,500.0,1.0,19/02/2012,Yes,Yes,Yes,40.0,700.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1084.0,Yes,28.0,,
65883034,1,65883,2010-10-22,Female,1973,No,,Yes,65.0,450.0,1.0,10/02/2012,Yes,Yes,Yes,40.0,700.0,,,,,1.0,0.0,0.0,No,,,
64354036,1,64354,2010-09-30,Female,1986,No,,Yes,108.0,500.0,1.0,20/02/2012,No,,No,30.0,500.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,29.0,,
64346008,2,64346,2010-10-11,Female,1984,No,,Yes,26.0,650.0,1.0,08/02/2012,No,,Yes,28.0,750.0,,,,,0.0,0.0,0.0,,,,
66382040,1,66382,2010-10-18,Male,1985,No,,No,70.0,650.0,1.0,26/01/2012,No,,Yes,84.0,700.0,,,,,0.0,1.0,1055.55,No,,,
67034013,2,67034,2010-10-27,Female,1983,No,,No,60.0,54.0,1.0,02/03/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
60409002,2,60409,2010-09-30,Female,1988,No,,Yes,70.0,730.0,1.0,08/02/2012,Yes,Yes,Yes,55.0,1000.0,,,,,1.0,1.0,2613.78,,,,
67843009,2,67843,2010-12-27,Female,1986,Yes,No,Yes,84.0,800.0,1.0,25/02/2012,Yes,Yes,,,,course did not do this,course did not do this,course did not do this,98.0,1.0,0.0,0.0,,,,
65240069,1,65240,2010-11-25,Female,1976,No,,Yes,70.0,700.0,1.0,13/02/2012,No,,Yes,56.0,700.0,course did not do this,course did not do this,course did not do this,99.0,1.0,1.0,1021.5,No,,,
65493018,2,65493,2010-10-01,Male,1984,Yes,No,Yes,48.0,800.0,1.0,01/03/2012,Yes,Yes,Yes,40.0,1000.0,,,,,1.0,1.0,1309.2,,,,
60929016,1,60929,2010-10-04,Male,1984,No,,Yes,54.0,900.0,1.0,31/12/2011,Yes,Yes,,,,,,,,0.0,0.0,0.0,No,,,
67034049,1,67034,2010-10-28,Female,1980,No,,No,40.0,450.0,1.0,25/01/2012,No,,Yes,40.0,600.0,course did not do this,course did not do this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,60.0,,
65043007,2,65043,2010-12-22,Male,1990,No,,,,,1.0,17/01/2012,No,,Yes,40.0,800.0,,,,,1.0,0.0,0.0,,,,
65179007,2,65179,2010-09-23,Male,1967,No,,,,,1.0,02/02/2012,Yes,Yes,No,40.0,400.0,,,,,0.0,0.0,0.0,,,,
64067022,2,64067,2010-10-14,Female,1978,No,,,,,1.0,25/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
68304005,2,68304,2010-12-09,Female,1992,No,,,,,1.0,23/01/2012,No,,,,,,,,,1.0,0.0,0.0,,,,
60409012,2,60409,2010-09-30,Female,1974,No,,Yes,40.0,1300.0,1.0,06/02/2012,No,,Yes,45.0,1300.0,course did not do this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,,,,
64067041,1,64067,2010-10-15,Male,1992,No,,No,60.0,1000.0,1.0,27/01/2012,No,,No,70.0,900.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,32.0,,
68304065,1,68304,2010-12-09,Male,1988,No,,No,70.0,800.0,1.0,21/01/2012,No,,,,,course did not do this,course did not do this,course did this,ISKUR,0.0,0.0,0.0,Yes,53.0,,
65686003,2,65686,2010-10-12,Female,1988,No,,,,,1.0,08/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64281038,1,64281,2010-11-01,Female,1977,No,,Yes,48.0,24.0,1.0,22/01/2012,No,,Yes,48.0,99999.0,course did not do this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,80.0,,
65984084,1,65984,2010-10-13,Female,1979,No,,,,,1.0,24/01/2012,Yes,No,No,54.0,550.0,,,,,0.0,0.0,0.0,No,17.0,,
67845026,1,67845,2010-12-07,Male,1991,No,,,,,1.0,05/01/2012,No,,,,,course did this,course did not do this,course did not do this,ISKUR,1.0,0.0,0.0,Yes,57.0,,
66382033,1,66382,2010-10-18,Male,1989,Yes,No,No,48.0,200.0,1.0,14/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,1.0,1021.5,Yes,91.0,,
67289008,2,67289,2010-12-25,Female,1990,No,,Yes,48.0,730.0,1.0,12/01/2012,Yes,Yes,Yes,48.0,800.0,,,,,1.0,0.0,0.0,,,,
64330008,2,64330,2010-10-13,Male,1992,No,,Yes,60.0,550.0,1.0,31/01/2012,No,,Yes,60.0,630.0,,,,,1.0,1.0,102.15,,,,
64264029,1,64264,2010-10-04,Female,1990,No,,,,,1.0,12/02/2012,No,,,,,course did not do this,course did this,course did not do this,ISKUR,1.0,0.0,0.0,Yes,67.0,,
60984010,2,60984,2010-12-27,Male,1980,No,,Yes,60.0,700.0,1.0,20/01/2012,Yes,Yes,Yes,48.0,1000.0,,,,,0.0,1.0,1858.54,,,,
65358027,2,65358,2011-01-11,Female,1972,No,,,,,1.0,28/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
66809010,2,66809,2010-11-04,Female,1987,No,,99.0,72.0,350.0,1.0,03/02/2012,No,,No,60.0,350.0,course did not do this,course did this,course did this,ISKUR,1.0,0.0,0.0,,,,
59026016,2,59026,2010-10-26,male  ,1986,No,,No,40.0,250.0,1.0,09/02/2012,No,,No,60.0,500.0,,,,,1.0,0.0,0.0,,,,
64263003,2,64263,2010-12-03,Female,1986,No,,,,,1.0,09/02/2012,No,,,,,,,,,0.0,1.0,34.05,,,,
68386008,2,68386,2011-01-19,Female,1984,No,,Yes,40.0,450.0,1.0,11/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
65459013,2,65459,2011-01-31,Female,1984,No,,Yes,70.0,600.0,1.0,07/02/2012,No,,Yes,72.0,660.0,,,,,1.0,0.0,0.0,,,,
65232015,1,65232,2010-11-26,Male,1987,Yes,No,Yes,72.0,750.0,1.0,23/02/2012,Yes,Yes,Yes,45.0,700.0,,,,,0.0,1.0,2135.37,No,,,
64354039,1,64354,2010-09-29,Female,1988,No,,Yes,65.0,779.0,1.0,19/02/2012,Yes,Yes,Yes,57.0,960.0,course did not do this,course did this,course did not do this,ISKUR,1.0,1.0,2279.79,Yes,29.0,,
65461028,1,65461,2010-10-16,Male,1976,No,,Yes,84.0,600.0,1.0,24/01/2012,Yes,Yes,Yes,75.0,700.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1293.48,Yes,15.0,,
68402034,1,68402,2010-12-16,Female,1977,No,,Yes,40.0,250.0,1.0,15/02/2012,Yes,No,,,,course did this,course did this,course did this,"Government (MoNE, Universities)",0.0,0.0,0.0,Yes,49.0,,
67289076,1,67289,2010-12-24,Female,1986,No,,,,,1.0,21/02/2012,No,,No,20.0,320.0,course did not do this,course did not do this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,60.0,,
60409028,1,60409,2010-11-26,Male,1977,No,,No,90.0,700.0,1.0,05/02/2012,Yes,Yes,Yes,54.0,800.0,course did this,course did this,course did not do this,ISKUR,1.0,1.0,817.2,Yes,59.0,,
65042027,1,65042,2010-10-04,Female,1979,No,,,,,1.0,14/02/2012,Yes,Yes,Yes,60.0,850.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1096.65,Yes,64.0,,
68386043,1,68386,2010-12-24,Female,1985,No,,Yes,66.0,700.0,1.0,13/02/2012,99.0,Yes,Yes,48.0,1000.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1939.92,Yes,35.0,,
68119005,2,68119,2010-12-17,Male,1982,No,,Yes,55.0,1000.0,1.0,02/02/2012,Yes,Yes,Yes,90.0,700.0,,,,,1.0,1.0,1021.5,,,,
64358003,2,64358,2010-10-27,Male,1986,Yes,No,Yes,72.0,650.0,1.0,14/01/2012,Yes,Yes,Yes,44.0,850.0,,,,,1.0,1.0,1510.8,,,,
67577033,1,67577,2010-11-15,Male,1979,No,,Yes,60.0,380.0,1.0,21/01/2012,No,,,,,course did this,course did this,course did not do this,98.0,0.0,0.0,0.0,No,5.0,,
65240099,1,65240,2010-10-05,Male,1986,Yes,No,Yes,36.0,1000.0,1.0,08/02/2012,No,,Yes,12.0,100.0,,,,,1.0,0.0,0.0,Yes,25.0,,
65240044,2,65240,2010-10-05,Female,1979,No,,No,60.0,500.0,1.0,01/02/2012,No,,No,15.0,99999.0,course did this,course did not do this,course did this,"Government (MoNE, Universities)",0.0,0.0,0.0,,,,
65753001,2,65753,2010-10-11,Female,1980,No,,Yes,35.0,600.0,1.0,27/02/2012,Yes,Yes,Yes,48.0,800.0,,,,,1.0,1.0,1308.76,,,,
60984017,1,60984,2011-01-13,Female,1978,Yes,Yes,No,48.0,750.0,1.0,27/12/2011,No,,No,48.0,750.0,,,,,0.0,1.0,1050.0,No,,,
64338040,1,64338,2010-10-06,Male,1988,Yes,No,,,,1.0,23/02/2012,Yes,Yes,No,66.0,650.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,35.0,,
64297030,1,64297,2010-11-25,Female,1978,Yes,Yes,No,70.0,350.0,1.0,18/01/2012,Yes,Yes,Yes,45.0,900.0,,,,,1.0,0.0,0.0,No,,,
65358189,1,65358,2011-01-10,Female,1984,No,,,,,1.0,30/01/2012,No,,,,,,,,,0.0,0.0,0.0,No,,,
65240013,2,65240,2011-01-07,Female,1990,No,,Yes,30.0,700.0,1.0,13/02/2012,Yes,Yes,Yes,36.0,800.0,,,,,1.0,0.0,0.0,,,,
68304032,2,68304,2010-12-08,Female,1973,No,,No,60.0,400.0,1.0,17/01/2012,Yes,Yes,,,,,,,,0.0,0.0,0.0,,,,
67845030,1,67845,2010-12-07,Male,1992,No,,No,60.0,550.0,1.0,19/02/2012,Yes,Yes,Yes,66.0,800.0,course did this,course did not do this,course did this,ISKUR,1.0,0.0,0.0,Yes,57.0,,
64283024,1,64283,2010-10-11,Female,1989,No,,,,,1.0,17/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,34.0,,
65358053,2,65358,2010-09-28,Female,1979,No,,,,,1.0,08/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67289048,1,67289,2010-12-24,Female,1980,No,,,,,1.0,27/02/2012,No,,Yes,48.0,670.0,course did this,course did this,course did not do this,ISKUR,1.0,0.0,0.0,Yes,60.0,,
64186022,2,64186,2010-12-10,Female,1981,No,,Yes,64.0,1500.0,1.0,16/02/2012,No,,Yes,60.0,1000.0,,,,,1.0,0.0,0.0,,,,
64392004,2,64392,2010-10-12,Male,1985,No,,Yes,20.0,800.0,1.0,09/02/2012,Yes,Yes,Yes,54.0,1000.0,,,,,1.0,1.0,1349.02,,,,
67579017,2,67579,2010-12-04,Female,1975,No,,Yes,48.0,610.0,1.0,30/12/2011,No,,Yes,72.0,650.0,course did this,course did not do this,course did not do this,"Government (MoNE, Universities)",0.0,1.0,1021.5,,,,
66837037,1,66837,2010-11-04,Female,1987,No,,,,,1.0,17/01/2012,Yes,Yes,Yes,65.0,702.0,,,,,1.0,1.0,1258.92,Yes,80.0,,
