id,grup,sehir,cinsiyet,dogum_yili,egitim_seviye,baseline_son_4_hafta_gelir,baseline_hafta_20+_calisma,baseline_sgk_kaydi,baseline_haftalik_calisma_saat_ort,baseline_aylik_gelir_ort
67683011,Kontrol,Istanbul,Kadin,1970.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,72.0,1500.0
64330001,Kontrol,Kocaeli,Erkek,1971.0,Meslek Yuksekokulu,1.0,0.0,1.0,40.0,320.0
68304065,Deney,Hatay,Erkek,1988.0,Lise (Lise),0.0,,0.0,70.0,800.0
65240038,Kontrol,Kayseri,Kadin,1985.0,Lise (Lise),0.0,,1.0,80.0,700.0
64347002,Kontrol,Trabzon,,,,,,,,
64260009,Kontrol,Bayburt,,,,,,,,
66922076,Deney,Ankara,Kadin,1984.0,Universite - Lisans Derecesi,1.0,0.0,1.0,50.0,1500.0
65883022,Deney,Usak,Kadin,1982.0,Meslek Yuksekokulu,0.0,,1.0,50.0,450.0
66922005,Kontrol,Ankara,Kadin,1984.0,Meslek Yuksekokulu,1.0,0.0,0.0,60.0,300.0
64264012,Kontrol,Isparta,Kadin,1989.0,Ilkokul (5 Yil),1.0,0.0,0.0,32.0,350.0
65988018,Kontrol,Hatay,Kadin,1982.0,Lise (Lise),0.0,,0.0,60.0,300.0
65436016,Deney,Tekirdag,Kadin,1984.0,Ilkokul (5 Yil),0.0,,1.0,48.0,500.0
67034075,Deney,Ankara,,,,,,,,
68357008,Kontrol,Hatay,,,,,,,,
67799041,Deney,Istanbul,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,0.0,50.0,300.0
65042018,Kontrol,Erzurum,Erkek,1987.0,Lise (Lise),0.0,,,,
60983006,Kontrol,Istanbul,Erkek,1980.0,Universite - Lisans Derecesi,0.0,,1.0,55.0,1100.0
67579045,Deney,Istanbul,Erkek,1979.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,60.0,650.0
67786004,Kontrol,Istanbul,Kadin,1987.0,Lise (Lise),0.0,,0.0,72.0,650.0
65436018,Deney,Tekirdag,Kadin,1971.0,Ilkokul (5 Yil),0.0,,,,
64264033,Deney,Isparta,Kadin,1994.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64295003,Kontrol,Manisa,Erkek,1984.0,Lise (Lise),0.0,,1.0,53.0,750.0
65358163,Deney,Mus,Kadin,1983.0,Ilkokul (5 Yil),0.0,,0.0,40.0,200.0
64281040,Deney,Izmir,Kadin,1986.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,60.0,450.0
67842011,Kontrol,Istanbul,Kadin,1991.0,Lise (Lise),0.0,,0.0,91.0,450.0
64337017,Kontrol,Kocaeli,Kadin,1960.0,Ilkokul (5 Yil),1.0,0.0,0.0,9999.0,9999.0
64264002,Kontrol,Isparta,Erkek,1977.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,9.0,900.0
65042005,Kontrol,Erzurum,Kadin,1984.0,Universite - Lisans Derecesi,0.0,,1.0,40.0,700.0
66542005,Kontrol,Usak,,,,,,,,
65480030,Deney,Kirikkale,Erkek,1988.0,Lise (Lise),0.0,,,,
64067017,Kontrol,Elazig,Kadin,1978.0,,0.0,,,,
65179027,Deney,Duzce,Erkek,1974.0,Ilkokul (5 Yil),0.0,,1.0,72.0,580.0
64209047,Deney,Manisa,Erkek,1977.0,Lise (Lise),0.0,,1.0,70.0,450.0
68232048,Deney,Eskisehir,,,,,,,,
67786019,Kontrol,Istanbul,Erkek,1964.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,50.0,2000.0
68302037,Deney,Hatay,Erkek,1991.0,Lise (Lise),1.0,0.0,0.0,35.0,600.0
65240013,Kontrol,Kayseri,Kadin,1990.0,Lise (Lise),0.0,,1.0,30.0,700.0
64281022,Deney,Izmir,Kadin,1984.0,Meslek Yuksekokulu,0.0,,1.0,56.0,600.0
67573013,Kontrol,Istanbul,,,,,,,,
64186027,Deney,Istanbul,Erkek,1989.0,Lise (Lise),0.0,,0.0,60.0,1300.0
65753040,Deney,Eskisehir,Kadin,1985.0,Lise (Lise),0.0,,1.0,54.0,679.0
67700049,Deney,Istanbul,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
66451003,Kontrol,Diyarbakir,Kadin,1991.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,0.0,84.0,200.0
65043014,Kontrol,Erzurum,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64344014,Kontrol,Kocaeli,Erkek,1986.0,Meslek Yuksekokulu,0.0,,1.0,72.0,1300.0
67845024,Kontrol,Istanbul,Kadin,1990.0,Lise (Lise),0.0,,1.0,66.0,750.0
68232049,Deney,Eskisehir,Kadin,1989.0,Lise (Lise),0.0,,,,
65179004,Kontrol,Duzce,Erkek,1984.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,54.0,522.0
66837031,Deney,Antalya,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,0.0,70.0,255.0
64338032,Deney,Kocaeli,Erkek,1990.0,Meslek Yuksekokulu,1.0,0.0,1.0,36.0,750.0
65481010,Kontrol,Kirikkale,Erkek,1973.0,Meslek Yuksekokulu,0.0,,,,
67799009,Kontrol,Istanbul,Erkek,1979.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,1.0,50.0,600.0
60409021,Kontrol,Istanbul,Erkek,1990.0,2 Yillik Yuksek Ogrenim,1.0,0.0,1.0,60.0,650.0
68449048,Deney,Istanbul,Kadin,1988.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,55.0,650.0
64354028,Deney,Kocaeli,Erkek,1988.0,Lise (Lise),0.0,,1.0,70.0,700.0
65753002,Kontrol,Eskisehir,,,,,,,,
65436026,Deney,Tekirdag,Kadin,1983.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,56.0,
65436004,Kontrol,Tekirdag,Kadin,1960.0,Ilkokul (5 Yil),0.0,,,,
68402004,Kontrol,Istanbul,Kadin,1985.0,Meslek Yuksekokulu,0.0,,1.0,72.0,750.0
65480003,Kontrol,Kirikkale,Erkek,1987.0,Lise (Lise),1.0,0.0,0.0,60.0,10.0
64247039,Deney,Izmir,Kadin,1984.0,Lise (Lise),0.0,,1.0,48.0,400.0
66809022,Kontrol,Antalya,Kadin,1975.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
65987034,Deney,Hatay,Kadin,1981.0,Universite - Lisans Derecesi,0.0,,,,
65476013,Kontrol,Eskisehir,Kadin,1992.0,Meslek Yuksekokulu,1.0,0.0,,,
65358116,Deney,Mus,Kadin,1977.0,,0.0,,,,
67786039,Deney,Istanbul,Erkek,1978.0,Ilkokul (5 Yil),0.0,,1.0,50.0,750.0
64068007,Kontrol,Elazig,Kadin,1982.0,Lise (Lise),0.0,,1.0,30.0,600.0
65749013,Kontrol,Eskisehir,Erkek,1982.0,Meslek Yuksekokulu,0.0,,1.0,70.0,900.0
65240042,Kontrol,Kayseri,Kadin,1990.0,Meslek Yuksekokulu,0.0,,1.0,30.0,750.0
64336045,Deney,Kocaeli,Kadin,1964.0,Ilkokul (5 Yil),0.0,,1.0,45.0,590.0
68405029,Deney,Istanbul,Erkek,1991.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,49.0,550.0
64260039,Deney,Bayburt,Kadin,1969.0,Lise (Lise),0.0,,,,
67842026,Deney,Istanbul,Erkek,1989.0,Meslek Yuksekokulu,0.0,,0.0,46.0,750.0
64372018,Deney,Sakarya,Erkek,1980.0,Ilkokul (5 Yil),1.0,0.0,0.0,25.0,300.0
68304037,Kontrol,Hatay,,,,,,,,
64344022,Deney,Kocaeli,Erkek,1988.0,Meslek Yuksekokulu,1.0,0.0,1.0,48.0,650.0
64262010,Kontrol,Bayburt,Kadin,1969.0,Ilkokul (5 Yil),0.0,,,,
67826050,Deney,Istanbul,Kadin,1988.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,48.0,9999.0
66382039,Deney,Diyarbakir,Erkek,1991.0,Meslek Yuksekokulu,0.0,,,,
65293025,Deney,Denizli,Kadin,1991.0,Meslek Yuksekokulu,0.0,,0.0,40.0,0.0
65687030,Deney,Gaziantep,Kadin,1975.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,52.0,750.0
65474019,Deney,Tekirdag,,,,,,,,
64357024,Kontrol,Trabzon,Erkek,1983.0,Universite - Lisans Derecesi,0.0,,1.0,30.0,600.0
68405046,Deney,Istanbul,Kadin,1989.0,Lise (Lise),0.0,,1.0,48.0,495.0
67826002,Kontrol,Istanbul,Kadin,1974.0,Ilkokul (5 Yil),0.0,,0.0,65.0,1200.0
65986017,Kontrol,Hatay,Kadin,1987.0,Lise (Lise),0.0,,0.0,92.0,200.0
64209006,Kontrol,Manisa,Kadin,1983.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,40.0,700.0
64338023,Deney,Kocaeli,Erkek,1986.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,63.0,750.0
64247016,Kontrol,Izmir,Kadin,1988.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,48.0,800.0
64337031,Deney,Kocaeli,Kadin,1988.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,48.0,500.0
65493023,Kontrol,Eskisehir,Kadin,1982.0,Lise (Lise),0.0,,1.0,50.0,650.0
65753049,Deney,Eskisehir,Kadin,1988.0,Lise (Lise),0.0,,1.0,70.0,700.0
67843045,Deney,Istanbul,Erkek,1992.0,Universite - Lisans Derecesi,0.0,,0.0,48.0,9999.0
65687037,Deney,Gaziantep,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64186005,Kontrol,Istanbul,,,,,,,,
65294028,Deney,Denizli,Kadin,1980.0,Universite - Lisans Derecesi,0.0,,,,
67577027,Deney,Istanbul,Kadin,1990.0,Universite - Lisans Derecesi,0.0,,,,
68158026,Kontrol,Ankara,Erkek,1985.0,Universite - Lisans Derecesi,0.0,,1.0,9.0,450.0
68302023,Kontrol,Hatay,Kadin,1991.0,Lise (Lise),0.0,,,,
68096008,Kontrol,Ankara,Kadin,1988.0,Universite - Lisans Derecesi,1.0,0.0,,,
65986012,Kontrol,Hatay,Kadin,1985.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,56.0,90.0
64364003,Kontrol,Sakarya,Erkek,1992.0,Lise (Lise),1.0,1.0,0.0,10.0,300.0
64344040,Deney,Kocaeli,Erkek,1974.0,Meslek Yuksekokulu,0.0,,1.0,40.0,750.0
64338029,Deney,Kocaeli,Erkek,1984.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,70.0,800.0
67407016,Kontrol,Istanbul,Erkek,1989.0,Meslek Yuksekokulu,1.0,0.0,0.0,72.0,500.0
65232009,Kontrol,Duzce,Erkek,1967.0,Lise (Lise),1.0,1.0,1.0,84.0,600.0
68119036,Deney,Denizli,Kadin,1981.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65474022,Deney,Tekirdag,Kadin,1992.0,Meslek Yuksekokulu,0.0,,,,
67683015,Kontrol,Istanbul,Kadin,1964.0,Ilkokul (5 Yil),0.0,,0.0,45.0,900.0
67032026,Kontrol,Ankara,Kadin,1970.0,Lise (Lise),0.0,,1.0,72.0,420.0
63066002,Kontrol,Istanbul,Erkek,1984.0,Universite - Lisans Derecesi,0.0,,,,
65461021,Deney,Tekirdag,Erkek,1988.0,Lise (Lise),1.0,0.0,1.0,66.0,750.0
65459015,Kontrol,Tekirdag,Kadin,1984.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,72.0,500.0
66837049,Deney,Antalya,Erkek,1981.0,Meslek Yuksekokulu,1.0,0.0,,,
64345007,Kontrol,Kocaeli,Erkek,1978.0,Lise (Lise),0.0,,0.0,70.0,1000.0
63066035,Deney,Istanbul,Kadin,1984.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,56.0,500.0
59026035,Deney,Isparta,Erkek,1981.0,Universite - Lisans Derecesi,0.0,,,,
68158003,Kontrol,Ankara,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,0.0,66.0,500.0
68386046,Deney,Istanbul,Erkek,1995.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
68304050,Kontrol,Hatay,,,,,,,,
68302025,Kontrol,Hatay,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,70.0,240.0
67843031,Deney,Istanbul,Kadin,1992.0,Meslek Yuksekokulu,0.0,,,,
65358137,Deney,Mus,Kadin,1972.0,Ilkokul (5 Yil),0.0,,,,
65476048,Deney,Eskisehir,Erkek,1990.0,Meslek Yuksekokulu,0.0,,,,
64337027,Deney,Kocaeli,Kadin,1979.0,Lise (Lise),0.0,,1.0,45.0,600.0
65753013,Kontrol,Eskisehir,Kadin,1984.0,,0.0,,,,
66891004,Kontrol,Antalya,Kadin,1986.0,2 Yillik Yuksek Ogrenim,0.0,,,,
66086012,Kontrol,Eskisehir,,,,,,,,
63066049,Deney,Istanbul,Erkek,1983.0,Universite - Lisans Derecesi,0.0,,1.0,45.0,900.0
67786037,Deney,Istanbul,Erkek,1993.0,Meslek Yuksekokulu,0.0,,,,
65984114,Deney,Hatay,Kadin,1976.0,Ilkokul (5 Yil),0.0,,1.0,60.0,300.0
65294013,Kontrol,Denizli,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,40.0,600.0
64186041,Deney,Istanbul,Kadin,1980.0,Universite - Lisans Derecesi,0.0,,1.0,65.0,1100.0
68302042,Deney,Hatay,Kadin,1968.0,Lise (Lise),0.0,,,,
68405032,Deney,Istanbul,,,,,,,,
64329016,Kontrol,Kocaeli,Kadin,1991.0,Meslek Yuksekokulu,0.0,,,,
64298003,Kontrol,Manisa,Erkek,1984.0,Ilkokul (5 Yil),0.0,,1.0,50.0,600.0
63066050,Deney,Istanbul,Kadin,1991.0,Meslek Yuksekokulu,0.0,,1.0,40.0,1200.0
64358006,Kontrol,Trabzon,Erkek,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64068030,Deney,Elazig,Kadin,1985.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
67799020,Kontrol,Istanbul,Kadin,1986.0,Universite - Lisans Derecesi,1.0,1.0,1.0,40.0,580.0
64282013,Kontrol,Kocaeli,Kadin,1989.0,Lise (Lise),0.0,,,,
64248012,Kontrol,Izmir,Kadin,1978.0,Lise (Lise),0.0,,1.0,48.0,900.0
65988042,Deney,Hatay,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,45.0,300.0
64068036,Deney,Elazig,Kadin,1980.0,Meslek Yuksekokulu,0.0,,1.0,30.0,600.0
60983001,Kontrol,Istanbul,Erkek,1992.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,,,
66451020,Kontrol,Diyarbakir,Kadin,1981.0,Lise (Lise),0.0,,0.0,70.0,250.0
68357033,Deney,Hatay,Erkek,1986.0,Universite - Lisans Derecesi,0.0,,,,
65988035,Deney,Hatay,Kadin,1975.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,45.0,1000.0
68158034,Kontrol,Ankara,Kadin,1984.0,Lise (Lise),0.0,,,,
64338028,Deney,Kocaeli,Erkek,1979.0,Ilkokul (5 Yil),1.0,0.0,1.0,50.0,900.0
65753037,Deney,Eskisehir,Kadin,1980.0,Lise (Lise),0.0,,0.0,60.0,650.0
64263003,Kontrol,Bayburt,Kadin,1986.0,Ilkokul (5 Yil),0.0,,,,
64067004,Kontrol,Elazig,Erkek,1974.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,0.0,78.0,900.0
64244014,Kontrol,Izmir,Erkek,1974.0,Lise (Lise),0.0,,,,
64263026,Deney,Bayburt,Kadin,1962.0,Ilkokul (5 Yil),0.0,,,,
68441004,Kontrol,Istanbul,Kadin,1971.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
67407002,Kontrol,Istanbul,Kadin,1986.0,Meslek Yuksekokulu,0.0,,0.0,50.0,400.0
67786038,Deney,Istanbul,Erkek,1980.0,Lise (Lise),0.0,,1.0,50.0,800.0
64209009,Kontrol,Manisa,Erkek,1991.0,Lise (Lise),0.0,,0.0,56.0,1000.0
64354036,Deney,Kocaeli,Kadin,1986.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,108.0,500.0
64068031,Deney,Elazig,Erkek,1988.0,Lise (Lise),0.0,,,,
60409020,Kontrol,Istanbul,Erkek,1983.0,Universite - Lisans Derecesi,1.0,0.0,1.0,49.0,1070.0
65497015,Kontrol,Kirikkale,Erkek,1989.0,Meslek Yuksekokulu,0.0,,,,
64248007,Kontrol,Izmir,Erkek,1975.0,Universite - Lisans Derecesi,0.0,,0.0,55.0,900.0
61177018,Kontrol,Kayseri,Kadin,1977.0,Universite - Lisans Derecesi,0.0,,1.0,48.0,450.0
59026031,Deney,Isparta,Erkek,1993.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,72.0,450.0
65293024,Deney,Denizli,Kadin,1975.0,Ilkokul (5 Yil),0.0,,,,
64392017,Deney,Sakarya,Erkek,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64330018,Kontrol,Kocaeli,Kadin,1972.0,Lise (Lise),0.0,,1.0,45.0,
68304003,Kontrol,Hatay,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64068037,Deney,Elazig,Erkek,1983.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,45.0,400.0
67842048,Deney,Istanbul,Erkek,1985.0,Lise (Lise),0.0,,0.0,77.0,500.0
64357022,Kontrol,Trabzon,Kadin,1976.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,40.0,400.0
65240096,Deney,Kayseri,Kadin,1983.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,60.0,270.0
65461009,Kontrol,Tekirdag,Erkek,1983.0,Ilkokul (5 Yil),1.0,0.0,1.0,84.0,1000.0
66837033,Deney,Antalya,Kadin,1988.0,Universite - Lisans Derecesi,0.0,,,,
64329032,Deney,Kocaeli,Kadin,1990.0,Universite - Lisans Derecesi,0.0,,1.0,40.0,500.0
64296048,Deney,Manisa,Kadin,1988.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,30.0,550.0
65753027,Deney,Eskisehir,Kadin,1985.0,Meslek Yuksekokulu,0.0,,1.0,72.0,630.0
62617008,Kontrol,Kayseri,,,,,,,,
65459012,Kontrol,Tekirdag,Kadin,1985.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,48.0,450.0
64273024,Deney,Isparta,Erkek,1985.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,60.0,576.0
60409005,Kontrol,Istanbul,Erkek,1984.0,Universite - Lisans Derecesi,0.0,,,,
64330039,Deney,Kocaeli,Erkek,1989.0,Lise (Lise),0.0,,,,
64067005,Kontrol,Elazig,Kadin,1981.0,Lise (Lise),0.0,,1.0,45.0,450.0
65240053,Kontrol,Kayseri,Kadin,1991.0,Lise (Lise),0.0,,,,
64244011,Kontrol,Izmir,Erkek,1990.0,Meslek Yuksekokulu,0.0,,,,
65293006,Kontrol,Denizli,Kadin,1986.0,Ilkokul (5 Yil),1.0,0.0,,,
68097015,Kontrol,Ankara,Erkek,1981.0,Universite - Lisans Derecesi,0.0,,0.0,50.0,600.0
65496008,Kontrol,Kirikkale,Erkek,1985.0,Lise (Lise),0.0,,1.0,40.0,1500.0
67032051,Deney,Ankara,Kadin,1980.0,Meslek Yuksekokulu,0.0,,,,
67460012,Kontrol,Istanbul,Erkek,1989.0,Universite - Lisans Derecesi,0.0,,,,
64357074,Deney,Trabzon,Erkek,1974.0,Lise (Lise),1.0,1.0,0.0,20.0,400.0
65984008,Kontrol,Hatay,Kadin,1968.0,Ilkokul (5 Yil),0.0,,,,
66382035,Deney,Diyarbakir,Erkek,1988.0,Lise (Lise),0.0,,,,
64067032,Deney,Elazig,Erkek,1990.0,Lise (Lise),0.0,,1.0,60.0,450.0
67845017,Kontrol,Istanbul,Kadin,1982.0,Lise (Lise),0.0,,0.0,78.0,380.0
68232047,Deney,Eskisehir,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,1.0,60.0,520.0
64337003,Kontrol,Kocaeli,Kadin,1993.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
67805018,Deney,Istanbul,Kadin,1964.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,60.0,550.0
65687014,Kontrol,Gaziantep,Kadin,1988.0,Lise (Lise),0.0,,0.0,60.0,400.0
68405013,Kontrol,Istanbul,Kadin,1974.0,Ilkokul (5 Yil),0.0,,1.0,48.0,1240.0
66891006,Kontrol,Antalya,Kadin,1969.0,Meslek Yuksekokulu,1.0,0.0,,,
68444027,Deney,Istanbul,Erkek,1967.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,55.0,900.0
65476017,Kontrol,Eskisehir,,,,,,,,
68405024,Kontrol,Istanbul,Kadin,1993.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
66837025,Kontrol,Antalya,Erkek,1982.0,Lise (Lise),0.0,,1.0,50.0,480.0
65240024,Kontrol,Kayseri,Kadin,1991.0,Meslek Yuksekokulu,0.0,,,,
68386008,Kontrol,Istanbul,Kadin,1984.0,Ilkokul (5 Yil),0.0,,1.0,40.0,450.0
60409012,Kontrol,Istanbul,Kadin,1974.0,Universite - Lisans Derecesi,0.0,,1.0,40.0,1300.0
66382030,Deney,Diyarbakir,Erkek,1989.0,Lise (Lise),0.0,,0.0,60.0,400.0
66264024,Deney,Kayseri,,,,,,,,
68301039,Deney,Hatay,Kadin,1992.0,Lise (Lise),0.0,,,,
65496015,Kontrol,Kirikkale,Erkek,1988.0,2 Yillik Yuksek Ogrenim,1.0,0.0,0.0,60.0,400.0
64361018,Deney,Trabzon,Kadin,1986.0,Meslek Yuksekokulu,0.0,,,,
66891043,Deney,Antalya,Kadin,1966.0,Ilkokul (5 Yil),1.0,0.0,,,
66809003,Kontrol,Antalya,Kadin,1975.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,56.0,900.0
64068001,Kontrol,Elazig,,,,,,,,
65476010,Kontrol,Eskisehir,Kadin,1989.0,Meslek Yuksekokulu,0.0,,0.0,50.0,450.0
64186034,Deney,Istanbul,,,,,,,,
65473026,Deney,Tekirdag,Erkek,1990.0,Lise (Lise),0.0,,0.0,36.0,800.0
64431005,Kontrol,Kayseri,,,,,,,,
66837044,Deney,Antalya,Erkek,1985.0,Universite - Lisans Derecesi,0.0,,,,
65043002,Kontrol,Erzurum,Erkek,1984.0,Universite - Lisans Derecesi,0.0,,,,
64373029,Deney,Sakarya,Erkek,1990.0,2 Yillik Yuksek Ogrenim,1.0,1.0,0.0,55.0,300.0
67034056,Deney,Ankara,Erkek,1982.0,Universite - Lisans Derecesi,0.0,,1.0,15.0,250.0
64260007,Kontrol,Bayburt,Kadin,1972.0,Ilkokul (5 Yil),0.0,,,,
67683014,Kontrol,Istanbul,Kadin,1978.0,Ilkokul (5 Yil),0.0,,0.0,9999.0,1500.0
65358142,Deney,Mus,Kadin,1985.0,Lise (Lise),0.0,,,,
67460048,Deney,Istanbul,Kadin,1993.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
65988016,Kontrol,Hatay,Kadin,1986.0,Universite - Lisans Derecesi,0.0,,,,
64186012,Kontrol,Istanbul,Kadin,1978.0,Universite - Lisans Derecesi,0.0,,1.0,45.0,1000.0
68444011,Kontrol,Istanbul,Kadin,1982.0,Lise (Lise),0.0,,0.0,60.0,750.0
67577005,Kontrol,Istanbul,Kadin,1985.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,55.0,1600.0
66809028,Deney,Antalya,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,1.0,48.0,950.0
64247033,Deney,Izmir,Erkek,1986.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,40.0,1000.0
68097049,Deney,Ankara,Kadin,1982.0,Universite - Lisans Derecesi,0.0,,,,
67799038,Deney,Istanbul,Erkek,1974.0,Meslek Yuksekokulu,0.0,,1.0,55.0,1350.0
68402034,Deney,Istanbul,Kadin,1977.0,Meslek Yuksekokulu,0.0,,1.0,40.0,250.0
64067006,Kontrol,Elazig,Kadin,1975.0,Lise (Lise),0.0,,,,
64347022,Deney,Trabzon,Erkek,1989.0,Meslek Yuksekokulu,0.0,,0.0,60.0,400.0
64357017,Kontrol,Trabzon,Erkek,1989.0,Meslek Yuksekokulu,0.0,,0.0,35.0,400.0
64354034,Deney,Kocaeli,Kadin,1979.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,50.0,280.0
65987021,Kontrol,Hatay,,,,,,,,
68405020,Kontrol,Istanbul,Kadin,1973.0,Ilkokul (5 Yil),0.0,,,,
64364011,Kontrol,Sakarya,Erkek,1991.0,Ilkokul (5 Yil),0.0,,,,
64392007,Kontrol,Sakarya,Erkek,1974.0,Meslek Yuksekokulu,0.0,,1.0,50.0,730.0
65240106,Deney,Kayseri,Kadin,1975.0,Ilkokul (5 Yil),0.0,,,,
68158017,Kontrol,Ankara,Kadin,1985.0,Meslek Yuksekokulu,0.0,,1.0,50.0,700.0
65988041,Deney,Hatay,Kadin,1981.0,Universite - Lisans Derecesi,0.0,,,,
64067049,Deney,Elazig,Kadin,1987.0,Lise (Lise),0.0,,0.0,60.0,250.0
64373024,Deney,Sakarya,Erkek,1987.0,Universite - Lisans Derecesi,0.0,,0.0,48.0,200.0
64067042,Deney,Elazig,Kadin,1992.0,Lise (Lise),0.0,,,,
64273016,Deney,Isparta,Kadin,1973.0,Lise (Lise),0.0,,1.0,48.0,350.0
66451024,Kontrol,Diyarbakir,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,1.0,40.0,600.0
66837012,Kontrol,Antalya,Erkek,1983.0,Universite - Lisans Derecesi,0.0,,,,
64354026,Deney,Kocaeli,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65473003,Kontrol,Tekirdag,Erkek,1988.0,2 Yillik Yuksek Ogrenim,1.0,0.0,0.0,94.0,600.0
67579037,Deney,Istanbul,,,,,,,,
68386022,Kontrol,Istanbul,Kadin,1985.0,Lise (Lise),0.0,,0.0,84.0,600.0
65358152,Deney,Mus,,,,,,,,
66891009,Kontrol,Antalya,Kadin,1980.0,Ilkokul (5 Yil),0.0,,1.0,50.0,450.0
65240114,Deney,Kayseri,Kadin,1969.0,Ilkokul (5 Yil),0.0,,,,
67407039,Deney,Istanbul,,,,,,,,
68304097,Deney,Hatay,Kadin,1974.0,Lise (Lise),0.0,,,,
67577014,Kontrol,Istanbul,Erkek,1983.0,Lise (Lise),0.0,,1.0,60.0,770.0
64067037,Deney,Elazig,Kadin,1979.0,Ilkokul (5 Yil),0.0,,,,
65434003,Kontrol,Gaziantep,,,,,,,,
64186018,Kontrol,Istanbul,,,,,,,,
65240031,Kontrol,Kayseri,Kadin,1973.0,Lise (Lise),0.0,,1.0,56.0,600.0
66809030,Deney,Antalya,Kadin,1969.0,Ilkokul (5 Yil),1.0,0.0,,,
68097008,Kontrol,Ankara,,,,,,,,
65753033,Deney,Eskisehir,Erkek,1988.0,Universite - Lisans Derecesi,0.0,,,,
65497017,Deney,Kirikkale,Erkek,1988.0,Meslek Yuksekokulu,0.0,,1.0,60.0,800.0
67579026,Deney,Istanbul,Erkek,1991.0,Lise (Lise),0.0,,,,
67843047,Deney,Istanbul,Kadin,1987.0,Lise (Lise),0.0,,1.0,60.0,500.0
65988029,Deney,Hatay,Kadin,1976.0,Lise (Lise),0.0,,,,
67034070,Deney,Ankara,Erkek,1983.0,Universite - Lisans Derecesi,0.0,,1.0,45.0,750.0
64431043,Deney,Kayseri,Erkek,1982.0,Universite - Lisans Derecesi,0.0,,0.0,50.0,2700.0
